ts,open,high,low,close,volume
2026-06-26 19:35:00+00:00,4075.4,4075.82,4073.08,4073.71,77.71
2026-06-26 19:40:00+00:00,4073.71,4074.99,4073.28,4073.98,15.87
2026-06-26 19:45:00+00:00,4073.98,4074.47,4072.11,4073.85,18.15
2026-06-26 19:50:00+00:00,4073.85,4078.88,4073.85,4078.44,105.27
2026-06-26 19:55:00+00:00,4078.44,4079.13,4075.92,4075.93,54.5
2026-06-26 20:00:00+00:00,4075.93,4077.63,4075.16,4076.69,197.5
2026-06-26 20:05:00+00:00,4076.69,4076.69,4073.03,4073.03,14.36
2026-06-26 20:10:00+00:00,4073.03,4073.48,4070.03,4073.21,40.89
2026-06-26 20:15:00+00:00,4073.21,4073.63,4071.31,4072.79,38.69
2026-06-26 20:20:00+00:00,4072.79,4075.94,4072.37,4075.93,11.99
2026-06-26 20:25:00+00:00,4075.93,4077.84,4075.93,4077.28,38.97
2026-06-26 20:30:00+00:00,4077.28,4077.28,4071.47,4075.09,85.87
2026-06-26 20:35:00+00:00,4075.09,4075.09,4072.76,4074.29,45.06
2026-06-26 20:40:00+00:00,4074.29,4075.6,4073.78,4075.6,19.32
2026-06-26 20:45:00+00:00,4075.6,4080.53,4074.87,4080.29,39.73
2026-06-26 20:50:00+00:00,4080.29,4086.56,4078.1,4086.06,61.05
2026-06-26 20:55:00+00:00,4086.06,4095.38,4085.19,4093.65,234.05
2026-06-26 21:00:00+00:00,4093.65,4093.65,4090.53,4091.65,19.16
2026-06-26 21:05:00+00:00,4091.65,4091.65,4088.4,4089.68,24.4
2026-06-26 21:10:00+00:00,4089.68,4090.78,4087.69,4087.84,21.75
2026-06-26 21:15:00+00:00,4087.84,4088.62,4087.84,4088.33,4.26
2026-06-26 21:20:00+00:00,4088.33,4089.56,4088.13,4088.99,4.67
2026-06-26 21:25:00+00:00,4088.99,4091.08,4088.55,4089.97,6.28
2026-06-26 21:30:00+00:00,4089.97,4090.17,4089.59,4089.59,10.57
2026-06-26 21:35:00+00:00,4089.59,4089.59,4089.16,4089.16,1.79
2026-06-26 21:40:00+00:00,4089.16,4090.69,4089.16,4089.99,26.82
2026-06-26 21:45:00+00:00,4089.99,4089.99,4089.45,4089.5,0.8
2026-06-26 21:50:00+00:00,4089.5,4089.76,4089.16,4089.69,5.67
