ts_utc,event,value,prior,delta,trailing_mean,trailing_std,surprise_z,expected_dir
2020-10-12 12:30:00+00:00,PPI,195.5,194.3,1.1999999999999886,-0.40833333333333144,2.980377747056825,0.5396407669871972,-1
2020-10-13 12:30:00+00:00,CPI,1.3910228912373812,,-0.08991489062345104,1.4809377818608322,0.80013829328329,-0.1123741875351247,0
2020-10-15 12:30:00+00:00,CLAIMS,839000,785000.0,54000.0,-12375.0,34911.878862564045,1.9012153502621658,1
2020-10-15 12:30:00+00:00,RETAIL,541302,530735.0,10567.0,1514.5,36167.18933081349,0.2502959220081697,-1
2020-10-22 12:30:00+00:00,CLAIMS,804000,839000.0,-35000.0,-11000.0,37523.326078588245,-0.6396021490668176,-1
2020-10-29 12:30:00+00:00,CLAIMS,776000,804000.0,-28000.0,-9000.0,35456.21041711759,-0.535872271076865,-1
2020-11-05 13:30:00+00:00,CLAIMS,773000,776000.0,-3000.0,-13125.0,35514.33312259879,0.2850961600502973,1
2020-11-06 13:30:00+00:00,UNRATE,6.9,7.8,-0.8999999999999995,0.3583333333333332,3.2903324875744517,-0.3824334890426054,-1
2020-11-06 13:30:00+00:00,NFP,142460,141770.0,690.0,-799.5833333333334,6378.916614460674,0.2335166648763718,-1
2020-11-11 13:30:00+00:00,PPI,196.5,195.5,1.0,-0.24166666666666714,3.01223515118933,0.4122077475181233,-1
2020-11-12 13:30:00+00:00,CLAIMS,737000,773000.0,-36000.0,-14875.0,34485.76310802644,-0.6125716265528492,-1
2020-11-12 13:30:00+00:00,CPI,1.2303863428671624,,-0.22609520459352184,1.4564815474606843,0.7978325712366781,-0.2833867815687991,0
2020-11-16 13:30:00+00:00,RETAIL,539114,541302.0,-2188.0,2668.3333333333335,36221.183609327374,-0.1340743965109625,1
2020-11-19 13:30:00+00:00,CLAIMS,738000,737000.0,1000.0,-15500.0,34862.99716646049,0.47328116745721505,1
2020-11-26 13:30:00+00:00,CLAIMS,793000,738000.0,55000.0,-15125.0,35044.61442219133,2.0010207318929636,1
2020-12-03 13:30:00+00:00,CLAIMS,737000,793000.0,-56000.0,-250.0,36558.17282086265,-1.5249668049105876,-1
2020-12-04 13:30:00+00:00,NFP,142733,142460.0,273.0,-750.0,6388.807158546179,0.16012378752605694,-1
2020-12-04 13:30:00+00:00,UNRATE,6.7,6.9,-0.20000000000000018,0.27499999999999997,3.310074154621148,-0.1435013168320895,-1
2020-12-10 13:30:00+00:00,CLAIMS,873000,737000.0,136000.0,-6000.0,41582.963544496415,3.4148600267042286,1
2020-12-10 13:30:00+00:00,PPI,198.3,196.5,1.8000000000000114,-0.17499999999999952,3.0316886983389906,0.6514521101992032,-1
2020-12-11 13:30:00+00:00,CPI,1.1757452138405844,,-0.2387707205574776,1.414515934398062,0.7951494270010852,-0.3002840880587741,0
2020-12-15 13:30:00+00:00,RETAIL,533941,539114.0,-5173.0,2372.1666666666665,36247.32076326678,-0.20815791368262937,1
2020-12-17 13:30:00+00:00,CLAIMS,886000,873000.0,13000.0,4250.0,63050.433328068444,0.13877779323849188,1
2020-12-24 13:30:00+00:00,CLAIMS,815000,886000.0,-71000.0,10250.0,61033.36324152135,-1.33123910734654,-1
2020-12-31 13:30:00+00:00,CLAIMS,773000,815000.0,-42000.0,4875.0,66529.1289586754,-0.7045785918693814,-1
2021-01-01 13:30:00+00:00,NFP,142548,142733.0,-185.0,-744.5,6389.734259661423,0.08756232689239359,-1
2021-01-01 13:30:00+00:00,UNRATE,6.7,6.7,0.0,0.25833333333333325,3.312087595825968,-0.07799713197769761,-1
2021-01-07 13:30:00+00:00,CLAIMS,803000,773000.0,30000.0,0.0,68585.71279792943,0.4374088826398504,1
2021-01-12 13:30:00+00:00,PPI,200.5,198.3,2.1999999999999886,-0.058333333333332384,3.082342183037655,0.7326679515860008,-1
