event,ts_utc,ts_et,bar_ts_utc,last_close,atr_20,ema_slope_5,trend_dir,buffer,instructions
NFP,2026-07-03 12:30:00+00:00,2026-07-03 08:30 EDT,2026-07-03 12:00:00+00:00,4136.39990234375,20.96502685546875,11.591195989059088,UP,2.096502685546875,"['At 2026-07-03 09:00 EDT (close of event bar):', '  - Note event-bar HIGH (H) and LOW (L).', '  - Buffer = 0.1*ATR = $2.10', '  - Long trigger:  buy-stop @ H + $2.10', '  - Short trigger: sell-stop @ L - $2.10', '  - Trend filter (EMA50 slope = +11.59): ONLY take LONG breakout (trend up)', '  - Watch 2 bars after event bar; cancel both if neither triggers.', '  - Exit at close of bar #4 after entry (4-hour hold).', '  - Suggested stop: opposite side of event-bar range (e.g. long -> stop below L).']"
UNRATE,2026-07-03 12:30:00+00:00,2026-07-03 08:30 EDT,2026-07-03 12:00:00+00:00,4136.39990234375,20.96502685546875,11.591195989059088,UP,2.096502685546875,"['At 2026-07-03 09:00 EDT (close of event bar):', '  - Note event-bar HIGH (H) and LOW (L).', '  - Buffer = 0.1*ATR = $2.10', '  - Long trigger:  buy-stop @ H + $2.10', '  - Short trigger: sell-stop @ L - $2.10', '  - Trend filter (EMA50 slope = +11.59): ONLY take LONG breakout (trend up)', '  - Watch 2 bars after event bar; cancel both if neither triggers.', '  - Exit at close of bar #4 after entry (4-hour hold).', '  - Suggested stop: opposite side of event-bar range (e.g. long -> stop below L).']"
