event,ts_utc,ts_et,bar_ts_utc,last_close,atr_20,ema_slope_5,trend_dir,buffer,instructions
NFP,2026-07-03 12:30:00+00:00,2026-07-03 08:30 EDT,2026-07-03 12:00:00+00:00,4033.39990234375,19.344970703125,-3.1863312356999813,DOWN,1.9344970703125002,"['At 2026-07-03 09:00 EDT (close of event bar):', '  - Note event-bar HIGH (H) and LOW (L).', '  - Buffer = 0.1*ATR = $1.93', '  - Long trigger:  buy-stop @ H + $1.93', '  - Short trigger: sell-stop @ L - $1.93', '  - Trend filter (EMA50 slope = -3.19): ONLY take SHORT breakout (trend down)', '  - Watch 2 bars after event bar; cancel both if neither triggers.', '  - Exit at close of bar #4 after entry (4-hour hold).', '  - Suggested stop: opposite side of event-bar range (e.g. long -> stop below L).']"
UNRATE,2026-07-03 12:30:00+00:00,2026-07-03 08:30 EDT,2026-07-03 12:00:00+00:00,4033.39990234375,19.344970703125,-3.1863312356999813,DOWN,1.9344970703125002,"['At 2026-07-03 09:00 EDT (close of event bar):', '  - Note event-bar HIGH (H) and LOW (L).', '  - Buffer = 0.1*ATR = $1.93', '  - Long trigger:  buy-stop @ H + $1.93', '  - Short trigger: sell-stop @ L - $1.93', '  - Trend filter (EMA50 slope = -3.19): ONLY take SHORT breakout (trend down)', '  - Watch 2 bars after event bar; cancel both if neither triggers.', '  - Exit at close of bar #4 after entry (4-hour hold).', '  - Suggested stop: opposite side of event-bar range (e.g. long -> stop below L).']"
