sharpe,total_pnl,win_rate,n_trades
1.720410526602679,9443.995239257794,0.36363636363636365,33
-14.865015639148732,-27045.876831054688,0.10344827586206896,29
-1.2782294023103336,-4650.009643554764,0.3333333333333333,30
1.1976306873831597,5819.160766601576,0.3142857142857143,35
0.9537522230424774,4072.736694336014,0.4722222222222222,36
-4.412253809338719,-17651.914306640647,0.22580645161290322,31
-1.9655321110834099,-5963.0003051757885,0.4411764705882353,34
-6.880024887663635,-23432.38537597654,0.2857142857142857,21
3.0014419308133764,10912.227416992151,0.4166666666666667,36
3.30528802264592,18746.96575927733,0.38461538461538464,26
1.7248850944378487,15861.26867675778,0.2857142857142857,28
2.205117359336899,20964.07312011718,0.3076923076923077,26
1.6626754944333013,8668.118774414153,0.4444444444444444,36
3.0894659065224963,23538.10009765622,0.4,35
-0.41341870303685424,-1528.945312500031,0.22580645161290322,31
-2.610895230553051,-6048.401977539106,0.44,25
1.1413910673398757,3045.2803955078216,0.42857142857142855,21
-1.1256181119864836,-4140.015747070349,0.2727272727272727,33
-3.105944754645335,-11258.426635742095,0.2647058823529412,34
1.973988471693216,6493.355468750026,0.48484848484848486,33
-0.30764897763618076,-1106.3616943359584,0.4375,32
-1.5888210748186296,-5768.451171875058,0.36666666666666664,30
0.005408507131016248,18.622680664003383,0.4838709677419355,31
1.195425495307397,4085.3315429687427,0.32,25
-4.013697350654655,-9803.481628418005,0.1875,32
2.112182065078577,10151.360595703143,0.3939393939393939,33
1.4228421879745683,5836.339233398443,0.5172413793103449,29
0.2202443042441095,649.5050048828489,0.44,25
3.3194492361360877,10634.602050781225,0.4074074074074074,27
-0.5386596343364625,-1299.8225097656123,0.34615384615384615,26
-1.5547272440223046,-4795.240234374973,0.3548387096774194,31
0.9830062882227308,5115.6196289061445,0.4074074074074074,27
2.5584595483293495,14277.451782226592,0.4444444444444444,36
-0.5732396353579046,-1753.7435302734311,0.3225806451612903,31
2.527760189537645,10150.479614257809,0.45454545454545453,33
-1.7819584126186845,-6376.823120117155,0.41935483870967744,31
-0.17908100750475606,-827.7148437500673,0.25806451612903225,31
-3.801932540235306,-14580.732055664084,0.26666666666666666,30
-4.8404804022010435,-30083.926391601624,0.34375,32
0.2457934992593655,902.0559692383194,0.25,32
-4.685189571106364,-14101.43078613273,0.2962962962962963,27
2.3372348519183617,9409.227416992084,0.38235294117647056,34
-2.682802763006687,-22444.852416992166,0.45454545454545453,33
-5.040438480634526,-17164.937194824208,0.25,28
0.9824225025574708,2797.6569824218877,0.40625,32
0.38892178223309376,2558.657104492143,0.30303030303030304,33
1.738394812070103,4239.972656250053,0.4230769230769231,26
-2.9816865740368743,-11092.111755371063,0.2727272727272727,33
0.41244989515322067,1558.89306640623,0.4117647058823529,34
-2.553919648067836,-8764.391235351548,0.3684210526315789,38
-5.601610339653865,-17220.50683593745,0.21428571428571427,28
-2.8305410546296415,-20960.63366699218,0.30434782608695654,23
-2.0707732764502684,-4236.827148437555,0.4230769230769231,26
-0.6414645173845532,-1055.1003417968368,0.3333333333333333,21
-1.1538431986790394,-3835.4230957030504,0.3333333333333333,24
-2.7750890051708854,-8206.616699218732,0.30303030303030304,33
1.6709879431681967,6222.0024414061845,0.5428571428571428,35
-4.5541596219483775,-23313.331298828187,0.25806451612903225,31
-0.10713654871683093,-350.2709960936463,0.3793103448275862,29
1.416925656812428,8989.607971191377,0.3142857142857143,35
3.1445513241775247,12833.260986328132,0.4666666666666667,30
-0.489569693377858,-4046.889892578074,0.46153846153846156,39
2.2026095658739386,7595.1600952148965,0.44,25
-0.38558574500428927,-1585.9068603515598,0.3548387096774194,31
0.7834108532807825,4878.367919921908,0.4838709677419355,31
-1.2331872538353599,-6902.303955078227,0.28205128205128205,39
-1.5718628537900217,-4864.362915039093,0.36363636363636365,33
2.8793022824318815,19123.320068359375,0.42857142857142855,35
-4.016967217004734,-12977.359008789008,0.22857142857142856,35
-5.722155414674394,-18239.671630859404,0.28,25
-5.144026990666177,-11892.959838867208,0.22727272727272727,22
-1.1116998538184966,-4703.650939941392,0.32142857142857145,28
-0.22235856555938946,-607.34375000004,0.34615384615384615,26
-2.271462613883675,-6714.911376953084,0.3333333333333333,33
-2.610529478396302,-7265.08447265616,0.3333333333333333,33
-3.928200661924256,-15243.310791015698,0.21621621621621623,37
2.96144531751419,12640.454223632862,0.53125,32
-7.674774326998364,-14389.536621093772,0.30434782608695654,23
-0.808188339861778,-2959.1558837891134,0.41379310344827586,29
0.7017375265217733,2161.680908203087,0.32142857142857145,28
0.04781759779354142,242.06249999993815,0.45714285714285713,35
-6.033231189280427,-21681.505004882812,0.2727272727272727,33
-0.05047108044348066,-192.26672363292528,0.3793103448275862,29
1.5540465842963118,5700.382812499993,0.48,25
-0.1187655129518491,-490.983093261837,0.28125,32
1.4081680196562443,4329.110595703081,0.3333333333333333,24
-9.206276708147474,-18198.492858886697,0.24,25
-0.8774009141917627,-2572.3863525391134,0.37037037037037035,27
-2.2728252210270266,-8785.084838867162,0.30303030303030304,33
2.143908931372082,10824.82922363283,0.32,25
0.9302573806068003,4376.751525878844,0.325,40
5.317884596907374,17057.726806640676,0.5416666666666666,24
1.6461320219396847,9130.567016601597,0.25,28
-1.3284059859443302,-4014.0850219726844,0.42857142857142855,28
-0.019875889446178952,-51.58728027338111,0.4642857142857143,28
0.8601510172907259,4135.783569335957,0.39473684210526316,38
2.435690907722326,11443.288085937502,0.4,25
0.9817297039570833,4157.48016357425,0.3793103448275862,29
1.0233303452258342,3582.5541992187555,0.48484848484848486,33
0.09084703308869281,353.62609863289345,0.3103448275862069,29
-1.1411139230559362,-2859.1810302734275,0.32142857142857145,28
-4.863419514008635,-16451.628295898463,0.4,30
0.010371638948926188,44.80310058584837,0.42424242424242425,33
-8.597034805197215,-13356.476562500007,0.17391304347826086,23
-8.719465035451169,-18979.239868164062,0.2857142857142857,28
-0.6366312144097901,-2768.4636230469932,0.3333333333333333,33
-4.21798363984917,-12451.45520019532,0.35714285714285715,28
-0.5822645028883627,-1826.578979492153,0.42424242424242425,33
-0.4909320599204214,-1524.3469848633104,0.3333333333333333,30
-0.777683081834801,-3702.575439453123,0.45454545454545453,33
-4.816366157007997,-12919.336669921882,0.3333333333333333,24
2.546924172381128,16512.976196289095,0.42105263157894735,38
-4.993691470678294,-13100.77282714842,0.2962962962962963,27
2.289404691624535,14141.615966796879,0.5454545454545454,33
