ts,open,high,low,close,adj close,volume
2026-05-08 00:00:00+00:00,4713.39990234375,4714.5,4712.2998046875,4712.60009765625,4712.60009765625,0
2026-05-08 00:02:00+00:00,4712.0,4713.60009765625,4710.5,4712.60009765625,4712.60009765625,68
2026-05-08 00:04:00+00:00,4712.60009765625,4713.39990234375,4710.10009765625,4713.39990234375,4713.39990234375,37
2026-05-08 00:06:00+00:00,4713.5,4717.0,4713.5,4714.7998046875,4714.7998046875,143
2026-05-08 00:08:00+00:00,4715.0,4717.0,4714.89990234375,4716.60009765625,4716.60009765625,44
2026-05-08 00:10:00+00:00,4717.39990234375,4718.5,4716.2998046875,4716.60009765625,4716.60009765625,105
2026-05-08 00:12:00+00:00,4715.89990234375,4716.10009765625,4710.5,4710.5,4710.5,79
2026-05-08 00:14:00+00:00,4711.10009765625,4711.39990234375,4706.7998046875,4709.10009765625,4709.10009765625,111
2026-05-08 00:16:00+00:00,4708.7001953125,4709.7998046875,4707.0,4708.2998046875,4708.2998046875,53
2026-05-08 00:18:00+00:00,4708.89990234375,4708.89990234375,4702.89990234375,4702.89990234375,4702.89990234375,120
2026-05-08 00:20:00+00:00,4703.89990234375,4709.2998046875,4702.7001953125,4709.2001953125,4709.2001953125,175
2026-05-08 00:22:00+00:00,4708.89990234375,4714.0,4708.89990234375,4712.60009765625,4712.60009765625,127
2026-05-08 00:24:00+00:00,4712.10009765625,4714.0,4711.89990234375,4712.2001953125,4712.2001953125,73
2026-05-08 00:26:00+00:00,4713.39990234375,4714.2001953125,4710.2998046875,4710.89990234375,4710.89990234375,45
2026-05-08 00:28:00+00:00,4710.10009765625,4710.10009765625,4705.0,4705.7998046875,4705.7998046875,90
2026-05-08 00:30:00+00:00,4706.60009765625,4709.2001953125,4705.0,4708.7998046875,4708.7998046875,77
2026-05-08 00:32:00+00:00,4709.60009765625,4712.2998046875,4709.60009765625,4709.7998046875,4709.7998046875,85
2026-05-08 00:34:00+00:00,4709.7998046875,4713.10009765625,4709.10009765625,4712.60009765625,4712.60009765625,52
2026-05-08 00:36:00+00:00,4712.5,4712.5,4710.2998046875,4711.39990234375,4711.39990234375,43
2026-05-08 00:38:00+00:00,4711.7998046875,4715.2998046875,4711.7998046875,4713.10009765625,4713.10009765625,85
2026-05-08 00:40:00+00:00,4713.0,4716.7001953125,4713.0,4715.89990234375,4715.89990234375,98
2026-05-08 00:42:00+00:00,4715.89990234375,4716.7998046875,4714.60009765625,4716.0,4716.0,60
2026-05-08 00:44:00+00:00,4715.7998046875,4715.7998046875,4710.60009765625,4710.60009765625,4710.60009765625,81
2026-05-08 00:46:00+00:00,4710.2998046875,4710.60009765625,4708.7001953125,4709.89990234375,4709.89990234375,62
2026-05-08 00:48:00+00:00,4709.89990234375,4710.7001953125,4708.39990234375,4708.39990234375,4708.39990234375,58
